id,label
19300,4
11569,4
11759,4
14493,4
17864,3
18306,4
11051,4
11608,4
13913,4
14707,4
15264,4
16110,4
17245,4
10672,4
10091,4
10832,4
12009,4
13345,3
16223,3
18763,4
19193,4
19812,4
10062,4
10915,4
12295,4
14791,4
15995,3
16655,4
17861,4
11181,3
15147,3
18164,4
12928,3
13464,3
17370,4
11070,4
15656,4
15783,3
11081,4
14774,3
14803,3
10837,4
11228,3
13281,4
15919,4
18972,4
19056,4
10326,4
14711,4
18173,4
11501,4
15826,4
12878,3
13055,4
13906,3
10693,3
13686,4
19736,4
10796,3
14382,3
14656,3
16508,3
18407,4
12306,4
11677,4
15478,4
15507,4
17481,3
19765,4
14458,4
15142,4
18671,4
16146,4
12053,4
14483,4
16274,4
14922,4
16215,3
19214,3
10896,4
12094,4
16141,3
11040,4
12458,4
15860,4
18804,3
10548,4
14924,4
17959,4
10455,3
12642,3
14371,4
14541,4
15305,4
17079,3
18098,4
19229,3
11225,3
10382,4
10538,3
13905,3
17042,4
18398,3
11771,4
13660,3
17524,4
10135,4
11065,4
11640,4
15462,4
18009,4
14350,3
17877,4
18881,3
12656,4
16594,4
10959,4
14133,4
16646,3
15907,3
10803,4
12299,4
15524,3
13709,4
10670,4
12205,3
16827,4
18878,4
19154,4
11066,3
19461,4
14304,4
17647,4
18944,4
17316,4
11882,4
12281,4
13789,4
15313,4
10537,4
12112,4
14072,4
19895,4
14988,4
19005,4
12347,4
12802,4
15184,4
18381,4
18576,4
19698,4
14170,4
16547,4
19060,4
10648,4
12001,4
13834,3
14666,4
13125,3
13320,4
16078,4
18239,3
14328,3
14456,3
15410,3
16204,4
10709,4
14717,4
15971,3
16180,3
10790,3
15916,4
19887,4
14051,3
15304,3
15383,3
17549,4
10416,4
12376,3
14148,4
15111,4
15395,4
10080,4
18772,4
14135,3
14441,4
15088,3
16947,4
18253,4
16617,4
18795,4
13340,4
13700,4
14016,4
16308,4
13074,3
14525,4
14832,4
15039,4
15098,3
15112,3
17602,4
18819,3
18898,4
10601,3
14531,3
15359,3
18150,4
18774,3
13758,4
14877,3
18200,4
18798,4
13728,4
13810,4
15320,4
10023,4
12010,4
18958,4
13519,4
14207,3
18014,3
18590,3
16261,3
19629,4
17234,4
14025,4
14945,3
15739,4
17012,4
17585,4
18586,4
15834,3
16334,3
10636,4
11111,4
12807,4
13682,3
13838,3
18857,4
10727,4
16918,3
17903,3
18830,3
19123,3
19178,4
12851,3
13736,3
14725,3
16328,4
15640,3
18979,4
10001,3
17200,4
11067,4
13605,4
15622,4
16309,4
17142,3
17885,3
18765,3
10092,4
11753,4
13684,4
14976,4
17578,4
18693,3
11594,3
14850,3
15796,4
16706,4
17067,3
17963,3
18054,4
10437,3
12922,4
13925,4
14598,4
15130,4
16763,4
17486,4
17968,4
18910,4
10687,4
12096,4
12140,4
15266,3
16612,3
10877,4
19642,3
13374,4
13796,4
13973,4
14671,4
11432,3
12157,3
13513,4
19564,4
18700,4
14142,4
10148,4
18648,4
19138,4
11334,4
16387,4
18870,4
14254,4
16278,4
13438,4
11806,4
19845,4
16865,4
10126,4
19370,4
14462,4
11450,4
14733,4
10255,4
15065,4
12265,4
16436,4
10731,4
11866,4
16904,4
15004,4
12940,4
18675,4
16968,4
15760,4
18852,4
16372,4
16386,4
15634,4
15877,4
18605,4
17830,4
19910,4
11057,4
16519,4
18995,4
12290,4
19917,4
13975,4
14278,4
18567,4
12952,4
16727,4
19426,4
18334,4
17133,4
10297,4
10829,4
13785,4
19353,4
19599,4
11716,4
14394,4
15204,4
13402,4
15644,4
18032,4
13953,4
16992,4
11286,4
19824,4
19781,4
16636,4
13107,4
15779,4
16569,4
19289,4
12490,4
18892,4
19360,4
17143,4
11776,4
16482,4
15742,4
13670,4
12291,4
17813,4
19804,4
13694,4
13128,4
17381,4
11289,4
11926,4
14457,4
16841,4
11660,4
19930,4
10926,4
17570,4
12059,4
14447,4
18035,4
13818,4
13313,6
14338,6
10243,6
12293,6
10245,6
15367,8
13322,8
18443,6
12301,6
11278,6
11279,6
14353,6
12311,6
12312,6
19479,8
16410,6
14363,6
13339,8
15387,8
13344,6
12320,6
19491,6
13348,6
11303,6
18473,6
10282,6
18477,6
17454,6
11311,6
15408,8
16435,6
17460,6
11317,6
17463,6
14392,6
19514,7
14399,6
14403,6
10309,8
18508,6
15437,6
16464,6
16467,6
17494,6
14424,6
16473,7
13405,6
13406,6
14435,6
17512,7
10345,8
17516,8
19570,6
11383,8
16505,6
14461,6
11396,8
14470,6
12426,8
15499,6
18574,8
16527,6
13456,6
18580,6
13460,8
10401,6
12449,6
19617,8
19622,6
17576,8
19627,8
15532,6
13485,8
18607,6
18608,6
19637,7
14518,6
13495,6
10426,6
10427,6
19644,6
15550,7
11458,6
16581,7
11462,8
11464,6
11476,8
18645,6
16598,6
10463,6
14561,6
19682,8
16615,8
11496,8
19690,6
15601,6
19700,6
14582,6
18678,6
16632,6
13563,6
13564,6
17662,6
18686,6
18689,8
10502,6
15626,6
12555,6
16652,6
11532,8
13578,8
13583,6
10512,6
11537,6
13587,6
14613,6
15637,6
12573,8
14622,6
12574,6
17704,8
13612,7
18734,6
15663,6
12595,6
15670,8
13623,6
16696,6
12602,8
16700,6
12611,8
11589,6
10565,6
13638,6
15690,6
11596,6
10572,6
19788,6
12623,6
14678,8
14680,6
15705,6
10594,6
13666,7
16740,6
11619,8
18790,6
18792,6
16746,6
12653,7
11630,7
17773,8
18807,6
12664,6
18811,6
17787,6
13698,6
17800,6
10633,6
11662,6
12686,6
16783,6
10638,8
17811,6
12693,6
14744,6
15769,6
18844,6
17822,6
10668,6
19886,6
16817,6
12724,6
18869,6
12726,6
15800,8
15801,8
16837,6
15815,7
11723,6
17868,6
10705,8
18914,6
14819,8
14825,8
13826,6
11778,8
12805,8
18950,6
14854,6
10762,8
14859,8
16908,6
14863,8
15891,6
15893,6
14874,6
10781,6
15902,6
17951,6
13854,6
15905,6
13867,6
16939,6
12850,6
17973,6
12854,6
17975,6
15925,6
12856,8
13890,8
16975,6
18000,6
16977,6
19027,8
18006,7
11863,6
11869,6
14942,6
13922,6
11874,6
11876,8
19048,6
15978,6
12906,6
17003,6
10876,6
17024,6
13954,6
13958,6
12939,6
18059,8
10894,6
14991,6
18062,6
12945,6
10897,6
19092,6
15000,6
16028,6
17053,6
13982,8
17054,8
11941,6
19110,6
17069,6
16045,8
17072,7
12977,6
10932,7
18104,6
11962,6
12991,6
17087,6
19137,6
16065,8
18119,6
14024,6
19145,6
15050,6
13003,6
18123,8
10957,6
14033,6
11991,8
14044,6
14045,6
13023,6
16099,6
14052,7
15083,6
16111,8
12019,6
10996,6
15094,6
15095,8
12024,6
15096,6
11002,6
13050,6
13049,6
19202,6
15106,6
15109,6
19205,6
18185,8
11021,6
19215,6
11026,8
14100,6
11029,6
19221,7
19228,6
12063,6
10019,6
14123,6
18223,6
19247,7
15152,8
17212,6
18242,6
18250,6
11084,6
16212,6
13147,6
19299,6
15205,6
11116,6
19321,6
10111,6
15234,6
15236,6
14212,6
19334,6
11143,8
15241,6
12169,8
11150,6
16271,6
15248,7
12177,6
13205,6
11160,6
13209,6
17306,6
11165,8
11169,6
16290,8
16298,6
18347,8
12206,8
15279,6
16303,6
14257,6
15282,6
14255,8
10164,8
16310,8
13239,6
15290,7
18364,6
11197,6
16316,6
18367,8
11201,7
18372,6
10181,6
13263,6
16337,6
10196,8
11221,6
15324,6
17372,7
17378,6
13284,6
12260,6
10214,7
11241,6
13290,6
18411,6
11245,7
15343,6
17391,6
17393,6
11251,8
13300,8
17401,6
11260,6
15357,6
