id,label
14582,6
13050,6
18689,8
15106,6
19202,6
15109,6
10502,6
18185,8
15626,6
13578,8
16652,6
11532,8
19215,6
10512,6
11537,6
11026,8
17683,7
14100,6
15637,6
11029,6
14613,6
19228,6
12573,8
14622,6
12574,6
19240,6
17704,8
13612,7
18734,6
18223,6
19247,7
13105,6
15152,8
12595,6
15670,8
13623,6
12602,8
12611,8
11589,6
13638,6
15690,6
18250,6
19788,6
11596,6
12623,6
16212,6
14678,8
15705,6
13147,6
19299,6
11619,8
18790,6
18792,6
19306,6
16746,6
11116,6
12653,7
17773,8
18294,6
18807,6
19321,6
17787,6
10111,6
15234,6
13698,6
14212,6
15236,6
19334,6
11143,8
17800,6
15241,6
19850,7
12169,8
11662,6
16783,6
15248,7
12177,6
10638,8
18836,6
12693,6
11160,6
15769,6
17306,6
14744,6
11165,8
16290,8
18342,6
18347,8
10668,6
12206,8
15279,6
16303,6
16817,6
14255,8
12724,6
10164,8
16310,8
19383,6
15800,8
15801,8
15290,7
16316,6
18364,6
11197,6
18367,8
11201,7
18372,6
10181,6
16837,6
15815,7
11720,6
11723,6
17868,6
13263,6
10705,8
10196,8
11221,6
15324,6
17372,7
18914,6
14819,8
13284,6
10214,7
14825,8
17391,6
15343,6
17393,6
11251,8
13300,8
19958,6
17401,6
15357,6
