id,zhuhuichang,zhanting,room1,room2,haibaoqu,A,B,C,D,qiandao,fuwu,room3,room4,room5,room6,blank,label
12590,11403,262,0,0,0,0,0,0,0,288,0,830,0,0,0,1586,0
12593,12038,159,492,0,209,1538,7434,0,0,267,9,0,0,0,0,5154,5
12595,1663,2121,0,8099,346,0,0,0,0,0,0,0,0,0,0,507,6
12597,0,0,579,0,878,0,0,7956,2624,326,0,0,0,0,0,763,4
12598,0,0,863,0,870,0,0,0,10359,285,0,0,0,0,0,504,3
12601,11199,237,0,0,26,0,0,0,0,131,8,747,0,0,0,1906,0
12602,0,0,0,0,0,0,0,0,0,33854,0,0,0,0,1662,700,8
12603,12648,944,749,0,350,0,2773,6377,0,389,7,0,0,0,0,3335,2
12604,9374,1323,0,0,0,0,0,0,0,352,0,0,0,0,0,1180,0
12605,0,0,0,0,1731,1761,5122,0,0,341,0,0,0,0,0,495,4
12611,11082,0,0,0,0,0,0,0,0,29,21,0,0,0,2917,1192,8
12612,10292,377,0,0,0,0,0,0,0,180,19,457,0,0,0,2344,0
12613,0,3008,0,0,30,0,0,0,0,413,0,0,0,0,0,682,4
12615,12218,3068,481,0,189,0,0,0,8170,374,0,621,0,0,0,4777,0
12620,11534,737,795,0,783,0,5527,0,0,323,0,342,0,0,0,3819,5
12621,0,0,674,0,2418,8221,0,0,0,460,0,0,0,0,0,549,4
12622,11340,63,0,0,497,0,0,0,0,239,0,0,0,0,0,1884,0
12623,10840,0,0,669,0,0,0,0,0,0,10,331,0,0,0,1086,6
12624,12632,3058,589,0,113,0,0,5783,3051,228,0,0,0,0,0,3287,2
12625,12420,133,623,0,643,0,9016,0,0,238,7,0,0,0,0,5575,5
12626,0,148,0,0,555,0,0,0,9830,275,0,0,0,0,0,1072,3
12629,8913,1307,0,0,0,0,0,0,0,386,37,0,0,0,0,1225,0
12630,11604,3198,465,0,601,0,0,7161,0,226,0,0,0,0,0,3027,2
12635,0,0,482,0,157,6393,3444,0,0,374,0,0,0,0,0,2039,4
12636,0,209,0,0,1212,0,0,0,10770,165,0,0,0,0,0,894,3
12638,0,3619,627,0,2219,0,2325,0,0,340,7,0,0,0,0,1645,4
12641,0,1342,469,0,54,0,0,7779,3316,344,0,0,0,0,0,540,4
12642,0,0,0,0,1141,0,0,0,10063,228,0,0,0,0,0,859,3
12643,12162,0,0,0,26,0,0,0,0,466,0,0,0,0,0,1584,0
12646,10409,7068,631,0,616,0,0,0,1584,330,0,544,0,0,0,2768,0
12650,0,0,0,0,0,0,0,0,0,375,7,0,0,27441,0,800,1
12651,0,2510,0,0,7,0,0,0,0,354,0,104,0,0,0,692,4
12653,12365,0,0,0,0,0,0,0,0,349,0,0,1196,0,0,959,7
12655,12556,1705,0,0,509,0,0,0,7966,152,0,0,0,0,0,3403,0
12656,0,0,900,0,875,5569,3474,0,0,181,0,0,0,0,0,1218,4
12662,0,2861,0,0,50,1811,5455,0,0,278,0,0,0,0,0,2848,4
12664,11591,0,0,627,0,0,0,0,0,0,0,0,0,0,0,1664,6
12668,10534,1116,0,0,1574,0,0,0,0,411,10,0,0,0,0,950,0
12669,12756,2894,243,0,1558,0,6692,0,0,265,7,650,0,0,0,3187,5
12672,12469,2543,564,0,808,0,0,4653,0,223,9,515,0,0,0,2985,2
12674,0,0,568,0,60,0,0,0,0,274,14,68,0,24012,0,1557,1
12677,0,2002,0,0,233,0,0,0,0,541,0,0,0,0,0,1215,4
12678,12794,531,365,0,667,0,0,5551,0,260,0,540,0,0,0,2647,2
12679,11651,10087,601,0,0,0,0,0,0,441,30,380,0,0,0,4026,0
12686,10386,0,0,381,0,0,0,0,0,0,0,0,0,0,0,1268,6
12693,12706,0,746,5389,480,0,0,9491,0,0,0,0,0,0,0,1729,6
12695,0,1249,612,0,69,0,9150,0,0,253,71,0,0,0,0,2292,4
12702,11421,0,0,0,89,0,3851,2021,0,431,0,0,0,0,0,2567,5
12703,0,638,338,0,0,0,0,0,0,353,14,0,0,25004,0,990,1
12704,7341,475,0,0,16,0,0,0,0,252,42,718,0,0,0,1564,0
12708,0,0,0,0,643,0,0,0,8518,252,0,79,0,0,0,1233,3
12713,0,1072,578,0,638,6372,3073,0,0,314,0,0,0,0,0,1431,4
12716,11901,0,0,0,30,0,0,0,0,351,0,555,0,0,0,2209,0
12717,0,1806,0,0,215,5659,3219,0,0,291,8,42,0,0,0,1869,4
12718,0,2588,686,0,502,0,0,4552,0,469,93,0,0,0,0,1673,4
12719,6219,3283,0,0,76,0,0,0,0,388,0,295,0,0,0,1929,0
12721,10111,830,0,0,1149,0,0,0,0,305,14,0,0,0,0,2295,0
12724,12184,0,0,316,7,0,0,0,0,0,0,0,0,0,0,1146,6
12726,10340,0,0,5370,505,3466,0,0,7476,0,19,630,0,0,0,1745,6
12727,10432,253,0,0,0,0,0,0,0,411,34,60,0,0,0,1172,0
12729,10689,0,0,0,0,0,0,0,0,252,16,846,0,0,0,1105,0
12732,0,2354,0,0,1024,0,0,0,0,288,0,0,0,0,0,868,4
12735,2667,2768,0,0,424,0,0,0,0,241,21,605,0,0,0,5831,4
12739,12045,1535,397,0,149,0,9218,0,0,419,17,0,0,0,0,3066,5
12745,12193,0,0,0,35,0,0,0,0,414,15,0,0,0,0,1955,0
12748,10888,78,0,0,0,0,0,0,0,244,0,581,0,0,0,727,0
12749,3691,1717,0,0,15,0,0,0,0,281,25,0,0,0,0,1378,4
12750,11872,448,0,0,269,0,0,0,0,471,0,0,0,0,0,1485,0
12752,4740,360,0,0,821,0,0,0,0,234,12,0,0,0,0,1224,4
12758,11861,789,711,0,111,0,6106,0,0,253,16,127,0,0,0,4866,5
12761,10430,214,0,0,0,0,0,0,0,202,0,725,0,0,0,993,0
12764,0,2653,0,0,0,0,0,0,0,334,0,0,0,0,0,146,4
12766,12225,1132,341,0,573,0,0,5475,0,192,0,0,0,0,0,3349,2
12767,11607,0,247,0,690,0,0,5876,2990,178,0,0,0,0,0,2902,2
12771,8116,2542,596,0,713,0,0,0,6499,434,0,0,0,0,0,4142,0
12775,11178,783,0,0,0,0,0,0,0,402,0,367,0,0,0,1103,0
12776,10566,0,0,0,17,0,0,0,0,320,20,687,0,0,0,1758,0
12778,0,2689,467,0,540,0,0,4104,0,353,0,0,0,0,0,1524,4
12779,12012,836,177,0,94,3110,0,6863,0,362,0,0,0,0,0,2974,2
12781,10124,473,0,0,58,0,0,0,0,393,0,662,0,0,0,2045,0
12785,6768,156,0,0,919,0,0,0,0,323,7,0,0,0,0,1985,0
12799,0,1290,0,0,7,0,0,0,0,363,14,109,0,0,0,2052,4
12802,0,0,0,0,60,0,0,7202,0,202,0,0,0,0,0,1132,4
12804,12126,0,0,0,42,0,0,0,0,242,38,0,0,0,0,2968,0
12805,11996,102,0,0,0,0,0,0,0,7,0,0,0,0,2986,737,8
12807,0,0,0,0,21,6302,3816,0,0,190,0,0,0,0,0,920,4
12809,9743,269,0,0,243,0,0,0,0,357,36,560,0,0,0,1525,0
12810,9565,2299,133,0,143,0,0,0,7981,193,0,0,0,0,0,3720,0
12811,6336,551,0,0,0,0,0,0,0,387,0,0,0,0,0,766,0
12813,11706,299,385,0,1034,0,0,0,8764,251,14,0,0,0,0,3022,0
12815,9427,0,0,0,460,0,0,0,0,221,7,0,0,0,0,2022,0
12820,11432,0,0,0,7,0,0,0,0,345,10,486,0,0,0,1734,0
12823,9609,9336,451,0,809,0,0,0,1617,476,7,0,0,0,0,2646,0
12827,0,1702,0,0,15,0,0,0,0,273,104,0,0,0,0,2759,4
12833,0,0,476,0,2219,0,0,0,5764,353,0,0,0,0,0,2134,3
12840,9891,770,0,0,0,0,0,0,0,248,0,0,0,0,0,869,0
12842,12413,2943,0,0,623,0,0,4079,0,195,21,0,0,0,0,5531,2
12843,11105,6162,524,0,765,0,0,0,0,334,25,459,0,0,0,5650,0
12847,3961,1290,0,0,0,0,0,0,0,171,7,0,0,0,0,487,4
12849,7251,2882,0,0,1014,0,0,0,0,263,0,436,0,0,0,1428,0
12850,10146,0,0,6426,44,0,0,0,2435,0,17,485,0,0,0,2201,6
12851,0,604,0,0,24,0,0,0,10523,198,0,0,0,0,0,629,3
12854,12423,0,427,4950,403,0,10276,0,0,0,0,0,0,0,0,2259,6
12856,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3056,33698,8
12857,10162,657,0,0,0,0,0,0,0,139,84,704,0,0,0,1131,0
12864,5875,0,0,0,689,0,0,0,0,173,22,0,0,0,0,1872,0
12866,11077,0,0,0,391,0,0,0,0,308,17,0,0,0,0,1733,0
12868,11347,0,0,0,14,0,0,0,0,204,8,541,0,0,0,2444,0
12878,0,0,108,0,707,0,0,0,8283,207,0,78,0,0,0,2138,3
12886,8248,738,537,0,999,0,0,0,9390,390,9,542,0,0,0,4227,3
12888,11410,968,795,0,1151,1842,5803,0,0,222,18,537,0,0,0,3105,5
12891,0,1821,0,0,405,0,0,0,0,404,0,0,0,0,0,3517,4
12894,11567,0,0,0,457,0,0,0,0,193,0,0,0,0,0,2666,0
12900,11511,1408,1168,0,498,9420,0,0,0,329,0,247,0,0,0,2503,0
12902,0,801,709,0,84,6177,3938,0,0,410,0,0,0,0,0,1381,4
12906,12149,0,712,6192,687,0,0,9030,0,0,0,0,0,0,0,1667,6
12909,12849,541,0,0,904,0,0,5661,2686,398,8,0,0,0,0,2444,2
12912,0,0,309,0,580,6446,3129,0,0,440,0,0,0,0,0,1942,4
12914,11117,1067,0,0,0,0,0,0,0,404,72,546,0,0,0,1312,0
12917,12344,3363,752,0,33,0,0,0,2690,351,124,632,0,0,0,3599,0
12919,0,887,0,0,1498,0,0,0,0,374,9,0,0,0,0,960,4
12922,0,0,775,0,823,0,0,5204,0,439,0,0,0,0,0,2197,4
12924,11764,2379,642,0,107,0,5479,0,0,256,0,0,0,0,0,4938,5
12925,12565,0,385,0,287,0,5441,0,0,433,8,0,0,0,0,4109,5
12928,0,1508,0,0,32,0,0,0,9595,311,0,42,0,0,0,1366,3
12929,10377,380,0,0,15,0,0,0,0,200,0,346,0,0,0,1613,0
12930,6729,0,0,0,260,0,0,0,0,261,0,0,0,0,0,1872,0
12931,0,0,0,0,67,0,0,0,10233,421,14,0,0,0,0,2113,3
12937,7268,1183,0,0,0,0,0,0,0,313,7,88,0,0,0,1076,0
12939,12415,0,0,5989,644,6647,3880,0,0,0,0,0,0,0,0,2467,6
12940,0,1776,0,0,0,0,0,0,0,394,0,0,0,0,0,2338,4
12945,10140,0,0,1099,0,0,0,0,0,0,0,557,0,0,0,832,6
12948,11700,300,0,0,368,9742,0,0,0,280,0,0,0,0,0,4817,0
12950,8910,2473,0,0,0,0,0,0,0,328,0,681,0,0,0,1530,0
12952,0,1824,0,0,0,0,0,0,0,349,0,0,0,0,0,2102,4
12953,12641,353,0,0,0,0,0,0,0,273,0,0,0,0,0,1068,0
12960,0,406,467,0,0,0,0,0,0,195,0,0,0,24700,0,1300,1
12966,0,2284,0,0,0,0,0,0,0,444,9,0,0,0,0,1134,4
12968,0,0,431,0,0,0,0,0,0,330,0,0,0,20578,0,811,1
12972,10075,636,0,0,0,0,0,0,0,433,0,460,0,0,0,1354,0
12973,0,416,658,0,134,6852,3181,0,0,356,122,0,0,0,0,1492,4
12974,12177,629,0,0,0,0,0,0,0,395,0,0,0,0,0,1562,0
12975,10060,708,562,0,1048,0,0,0,4822,478,7,587,0,0,0,4112,0
12976,11679,62,0,0,0,0,0,0,0,429,18,461,0,0,0,1502,0
12977,10004,0,0,1488,0,0,0,0,0,0,0,535,0,0,0,996,6
12979,11597,0,703,0,1374,1247,7730,0,0,326,9,509,0,0,0,4227,5
12981,0,2437,0,0,395,0,0,0,0,292,0,0,0,0,0,609,4
12982,12005,12964,399,0,15,0,0,0,2699,279,0,475,0,0,0,2732,0
12984,10795,0,0,0,45,0,0,0,0,220,0,715,0,0,0,2007,0
12985,11419,0,0,0,674,0,0,0,0,382,0,0,0,0,0,1635,0
12986,10677,1319,0,0,0,0,0,0,0,231,0,0,0,0,0,1267,0
12991,11999,0,389,6184,1093,0,2865,6488,0,0,0,0,0,0,0,2885,6
12995,9138,10830,504,0,215,0,0,0,2523,313,0,0,0,0,0,3087,0
12997,9942,2285,262,0,788,0,0,0,7222,179,0,178,0,0,0,4544,0
12998,9649,1156,0,0,154,0,0,0,0,335,0,0,0,0,0,1058,0
13000,0,0,98,0,214,0,0,3166,6441,390,0,0,0,0,0,2169,3
13003,10314,0,0,1495,8,0,0,0,0,0,0,0,0,0,0,1125,6
13005,10691,2299,0,0,649,0,0,0,0,212,0,284,0,0,0,1261,0
13007,10162,2135,540,0,142,0,2852,5437,0,305,18,547,0,0,0,4450,2
13011,0,0,372,0,904,3334,3040,0,0,301,0,0,0,0,0,2412,4
13019,11075,6101,472,0,976,0,0,0,0,278,7,359,0,0,0,4715,0
13021,12372,1612,0,0,496,1172,5431,0,0,248,8,0,0,0,0,5426,5
13022,12223,1046,536,0,141,0,0,8189,0,443,0,0,0,0,0,3583,2
13023,10308,0,683,5339,87,0,0,6722,2910,0,0,0,0,0,0,3382,6
13024,9564,224,0,0,0,0,0,0,0,338,15,0,0,0,0,1887,0
13028,9747,2403,130,0,1343,0,9157,0,0,220,21,483,0,0,0,4560,5
13030,10563,1733,461,0,43,0,0,0,9332,371,16,0,0,0,0,3143,0
13032,10029,1818,0,0,0,0,0,0,0,244,17,0,0,0,0,1608,0
13038,8701,254,0,0,590,0,0,0,0,272,15,458,0,0,0,1955,0
13039,9497,425,0,0,0,0,0,0,0,445,0,503,0,0,0,1532,0
13041,12653,1185,707,0,1507,1885,0,7126,0,448,0,0,0,0,0,2109,2
13044,12062,2090,588,0,45,0,6237,0,0,270,0,373,0,0,0,2932,5
13049,9995,0,483,8479,126,0,0,0,6561,0,16,0,0,0,0,3281,6
13050,11974,0,695,4952,100,0,8674,0,0,0,8,0,0,0,0,3392,6
13054,11477,220,565,0,894,0,0,9224,0,407,17,796,0,0,0,3096,2
13055,0,0,555,0,75,7098,4089,0,0,425,0,0,0,0,0,632,4
13065,12507,873,309,0,722,0,4981,0,0,296,0,552,0,0,0,3162,5
13067,0,3061,416,0,52,0,0,0,6843,472,93,0,0,0,0,1837,3
13072,12457,927,724,0,164,898,0,9101,0,265,0,0,0,0,0,4555,2
13074,0,0,0,0,70,0,0,0,7113,172,0,0,0,0,0,1775,3
13080,0,8308,452,0,31,0,0,1870,0,182,69,0,0,0,0,2191,4
13083,0,774,631,0,368,6812,3914,0,0,393,0,0,0,0,0,753,4
13085,9037,735,0,0,370,0,0,0,0,373,0,501,0,0,0,1398,0
13086,6658,0,0,0,24,0,0,0,0,396,0,0,0,0,0,2156,0
13090,0,0,0,0,514,10374,0,0,0,313,0,0,0,0,0,1332,4
13092,3669,0,0,0,0,0,0,0,0,393,0,0,0,0,0,500,4
13096,0,739,597,0,23,0,0,0,0,412,0,0,0,24652,0,962,1
13099,9112,869,145,0,140,0,0,5747,2776,256,0,0,0,0,0,4394,2
13102,0,0,0,0,1075,6609,3849,0,0,176,0,0,0,0,0,1203,4
13107,0,1240,0,0,32,0,0,0,0,311,0,56,0,0,0,2095,4
13111,0,1408,0,0,47,0,0,0,0,251,0,0,0,0,0,3025,4
13112,0,535,840,0,63,0,0,7544,2737,372,0,119,0,0,0,1277,4
13115,9391,688,0,0,106,0,0,0,9128,363,27,0,0,0,0,3106,0
13120,3472,2705,0,0,0,0,0,0,0,295,0,0,0,0,0,892,4
13121,0,194,537,0,31,0,0,0,0,214,8,570,0,18877,0,1692,1
13122,2859,6015,0,0,0,0,0,0,0,391,0,0,0,0,0,2897,4
13125,0,0,719,0,315,0,0,0,10548,248,0,0,0,0,0,658,3
13127,0,0,643,0,102,6554,3896,0,0,299,0,0,0,0,0,953,4
13128,0,1873,0,0,0,0,0,0,0,393,0,0,0,0,0,1057,4
13131,3535,0,0,0,0,0,0,0,0,224,7,0,0,0,0,1387,4
13132,0,0,400,0,21,0,0,0,0,403,9,161,0,20236,0,845,1
13135,12037,959,371,0,843,0,0,0,7908,359,15,0,0,0,0,2776,0
13142,0,1593,0,0,31,0,0,0,0,377,0,0,0,0,0,2183,4
13146,0,0,811,0,243,0,0,0,6579,460,0,0,0,0,0,2132,3
13147,10373,0,0,1912,0,0,0,0,0,0,0,465,0,0,0,2114,6
13152,3726,2285,0,0,0,0,0,0,0,307,7,0,0,0,0,2759,4
13154,11439,0,0,0,8,0,0,0,0,215,19,0,0,0,0,1796,0
13155,11186,664,0,0,14,0,0,0,0,316,0,425,0,0,0,1016,0
13159,11654,465,156,0,550,0,0,6560,0,272,11,510,0,0,0,3473,2
13165,11803,0,0,0,0,0,0,0,0,307,0,0,0,0,0,1668,0
13169,11565,3169,861,0,652,1229,0,8504,0,250,8,409,0,0,0,3070,2
13172,12736,305,138,0,437,3164,5717,0,0,429,110,0,0,0,0,3954,5
13177,0,1632,0,0,21,0,0,0,0,487,0,0,0,0,0,1854,4
13178,6099,0,0,0,0,0,0,0,0,339,9,0,0,0,0,344,0
13181,11698,0,506,0,1235,3519,0,6689,0,432,0,0,0,0,0,3943,2
13193,0,1626,0,0,0,0,0,0,0,389,0,54,0,0,0,1907,4
13204,0,0,385,0,78,3527,3376,0,0,435,0,0,0,0,0,1572,4
13205,12280,0,776,6114,176,3459,6483,0,0,0,0,0,0,0,0,2169,6
13206,0,1536,0,0,0,0,0,0,0,422,14,107,0,0,0,1705,4
13207,12589,1493,732,0,281,3434,2558,3817,0,271,25,0,0,0,0,3792,2
13208,0,2350,0,0,18,0,0,0,0,441,122,0,0,0,0,2218,4
13209,11024,0,517,12267,39,2840,0,0,0,0,0,0,0,0,0,3308,6
13212,10841,346,0,0,0,0,0,0,0,339,7,0,0,0,0,1571,0
13213,12984,638,340,0,107,0,0,6410,2667,410,8,0,0,0,0,4351,2
13215,10347,0,0,0,0,0,0,0,0,393,11,487,0,0,0,2093,0
13218,10984,371,0,0,18,0,0,0,0,250,8,649,0,0,0,1869,0
13219,12600,563,0,0,405,5929,0,3904,0,434,36,0,0,0,0,3750,2
13223,6005,0,0,0,139,0,0,0,0,432,0,0,0,0,0,2122,0
13224,11501,0,0,0,0,0,0,0,0,488,0,0,0,0,0,1687,0
13227,4450,2108,0,0,0,0,0,0,0,218,0,0,0,0,0,565,4
13229,0,0,422,0,16,0,0,0,0,272,0,0,0,20062,0,618,1
13233,11322,0,0,0,0,0,0,0,0,455,0,0,0,0,0,1189,0
13238,0,1107,424,0,17,0,0,0,0,205,0,129,0,24591,0,1026,1
13239,12585,0,0,4334,834,0,0,5730,0,0,6,0,0,0,0,1870,6
13243,0,0,471,0,14,0,0,0,0,263,128,0,0,24969,0,1675,1
13245,10927,3178,0,0,531,0,0,0,3158,334,16,555,0,0,0,4567,0
13247,12249,1142,530,0,1041,0,0,9494,0,457,8,0,0,0,0,2841,2
13248,10859,704,0,0,0,0,0,0,0,363,124,473,0,0,0,919,0
13251,0,598,356,0,0,0,0,0,0,393,23,0,0,19526,0,1373,1
13252,10906,333,0,0,0,0,0,0,0,408,142,437,0,0,0,1412,0
13253,9881,1083,0,0,39,0,0,0,0,461,8,656,0,0,0,2198,0
13257,8851,2674,462,0,132,0,0,0,6531,293,0,331,0,0,0,4526,0
13263,12807,0,580,6005,502,0,0,9702,0,0,8,0,0,0,0,2186,6
13272,11741,1129,501,0,106,0,5724,0,0,276,0,0,0,0,0,3923,5
13279,10236,0,0,0,0,0,0,0,0,342,8,0,0,0,0,1863,0
13281,0,0,330,0,161,6982,3062,0,0,301,0,0,0,0,0,1369,4
13283,10006,3281,325,0,638,0,0,0,4874,252,9,0,0,0,0,4678,0
13284,10327,0,0,2829,39,0,0,0,0,0,0,0,0,0,0,1472,6
13289,0,593,643,0,252,6951,3997,0,0,330,0,58,0,0,0,1028,4
13290,9911,0,0,1244,42,0,0,0,0,0,0,0,0,0,0,1356,6
13292,0,0,392,0,7,0,0,0,0,368,0,0,0,20340,0,578,1
13293,0,2377,0,0,0,0,0,0,0,407,0,0,0,0,0,964,4
13300,0,0,0,0,16,0,0,0,0,31866,0,0,0,0,2957,1120,8
13303,0,1414,0,0,0,0,0,0,0,433,0,0,0,0,0,2876,4
13304,10691,0,374,0,859,0,6286,0,0,448,8,0,0,0,0,3803,5
13305,0,2407,0,0,125,0,5901,0,0,206,0,0,0,0,0,4351,4
13308,2192,2162,0,0,21,0,0,0,0,392,0,0,0,0,0,1063,4
13313,8641,0,0,549,18,0,0,0,0,0,14,0,0,0,0,1647,6
13315,12523,0,148,0,408,0,0,0,8091,469,21,0,0,0,0,3601,0
13317,6928,1351,0,0,15,0,0,0,0,402,0,0,0,0,0,1162,0
13320,0,0,0,0,689,9841,0,0,0,326,0,0,0,0,0,1020,4
13321,0,1438,0,0,0,0,0,0,0,345,28,0,0,0,0,2178,4
13322,0,0,0,0,0,0,0,0,0,14,34954,0,0,0,1763,650,8
13326,7354,4147,0,0,0,0,0,0,0,203,14,0,0,0,0,1641,0
13330,0,0,498,0,36,0,0,0,0,380,19,632,0,18790,0,2052,1
13333,10726,302,0,0,62,0,0,0,0,371,16,510,0,0,0,1873,0
13335,12445,1191,296,0,318,0,5593,0,0,392,0,0,0,0,0,3213,5
13337,2819,2716,305,0,76,0,0,0,7175,238,14,0,0,0,0,4631,3
13339,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2399,33783,8
13340,0,1973,152,0,314,0,4886,0,0,233,0,0,0,0,0,1479,4
13341,9234,0,0,0,589,0,0,0,0,300,8,0,0,0,0,1615,0
13342,11002,143,151,0,1249,0,5815,0,0,402,9,583,0,0,0,2849,5
13344,979,0,0,3211,14,0,0,0,0,0,0,0,0,0,0,1359,6
13345,0,1969,0,0,105,0,0,1032,5702,180,0,0,0,0,0,1794,3
13347,12305,364,604,0,67,0,0,8398,0,352,0,0,0,0,0,3301,2
13348,11495,0,1085,8291,440,3419,2663,0,0,0,0,0,0,0,0,3406,6
13351,8233,2153,0,0,582,0,0,0,0,371,16,0,0,0,0,1970,0
13355,11759,935,0,0,0,0,0,0,0,376,18,530,0,0,0,1672,0
13358,6705,0,0,0,44,0,0,0,0,427,26,0,0,0,0,2799,0
13359,9580,169,0,0,63,0,0,0,0,370,0,403,0,0,0,1950,0
13363,10766,1031,0,0,0,0,0,0,0,312,0,0,0,0,0,1675,0
13367,0,0,397,0,0,0,0,0,0,345,0,0,0,20345,0,579,1
13369,4668,0,0,0,1111,0,0,0,0,179,8,0,0,0,0,924,4
13370,10390,844,0,0,0,0,0,0,0,242,14,340,0,0,0,1800,0
13372,0,0,0,0,639,0,0,7247,2794,341,0,0,0,0,0,1169,4
13374,0,0,0,0,562,0,0,8955,0,371,0,0,0,0,0,737,4
13375,0,0,0,0,124,2879,6845,0,0,193,0,0,0,0,0,2824,4
13376,11799,0,0,0,112,3491,2715,3565,0,434,9,0,0,0,0,4911,2
13377,9169,502,635,0,791,0,0,0,5620,345,43,668,0,0,0,3471,0
13378,12171,1419,0,0,2355,0,0,5511,0,250,0,135,0,0,0,4589,2
13382,11573,129,715,0,990,0,2342,5594,0,272,0,301,0,0,0,4493,2
13386,10011,454,0,0,0,0,0,0,0,326,0,84,0,0,0,1353,0
13387,9724,677,0,0,0,0,0,0,0,404,0,417,0,0,0,1116,0
13388,12192,1190,0,0,0,0,0,0,0,432,0,0,0,0,0,1414,0
13398,0,1519,554,0,176,0,0,9851,0,204,74,0,0,0,0,1225,4
13402,0,2537,0,0,242,0,0,0,0,334,7,98,0,0,0,1122,4
13405,11106,0,668,10556,354,0,0,0,3228,0,0,0,0,0,0,3279,6
13406,9841,25,0,402,0,0,0,0,0,0,126,0,0,0,0,1905,6
13408,9966,2640,571,0,678,0,0,5552,0,357,0,622,0,0,0,3191,2
13409,11478,1414,0,0,723,0,0,8819,0,373,0,0,0,0,0,3213,2
13411,6973,2976,152,0,1065,0,0,0,6684,297,148,122,0,0,0,3701,0
13412,0,0,0,0,1631,0,0,0,6343,213,0,0,0,0,0,1194,3
13415,10250,3270,157,0,71,0,0,4618,0,423,7,0,0,0,0,4223,2
13416,9954,3215,504,0,99,0,8177,0,0,484,0,562,0,0,0,4145,5
13420,11979,336,271,0,583,0,0,5611,0,470,0,0,0,0,0,3461,2
13423,12002,168,400,0,657,4928,4504,0,0,261,29,0,0,0,0,2979,5
13428,9874,55,0,0,60,0,0,0,0,167,130,546,0,0,0,1594,0
13434,11827,948,622,0,166,2026,8141,0,0,245,17,0,0,0,0,3990,5
13435,6665,707,0,0,0,0,0,0,0,394,0,0,0,0,0,602,0
13436,10847,59,0,0,0,0,0,0,0,282,0,675,0,0,0,651,0
13438,0,2144,0,0,161,0,0,0,0,549,0,0,0,0,0,2001,4
13440,10011,0,0,0,40,0,0,0,0,373,7,0,0,0,0,1921,0
13441,11691,0,0,0,27,0,0,0,0,319,0,0,0,0,0,1132,0
13442,0,0,465,0,0,0,0,0,0,262,17,61,0,24366,0,1162,1
13448,11379,0,0,0,0,0,0,0,0,215,0,0,0,0,0,1250,0
13450,11600,665,348,0,473,0,0,0,2082,239,22,0,0,0,0,6730,0
13453,11842,312,296,0,81,0,0,7961,0,290,0,0,0,0,0,3202,2
13456,10952,0,480,9931,49,0,0,0,3767,0,0,0,0,0,0,3605,6
13457,11970,1148,0,0,8,0,0,0,0,412,7,363,0,0,0,1393,0
13460,0,32962,0,0,0,0,0,0,0,0,0,0,0,0,2075,590,8
13464,0,0,143,0,102,0,0,0,6611,263,0,0,0,0,0,2162,3
13468,0,653,393,0,42,0,0,0,8220,309,0,79,0,0,0,2137,3
13470,12317,1635,381,0,576,0,0,5448,0,361,0,0,0,0,0,4077,2
13473,11641,485,0,0,8,0,0,0,0,429,7,0,0,0,0,1914,0
13481,10049,0,0,0,14,0,0,0,0,373,7,0,0,0,0,2505,0
13482,0,1942,717,0,34,0,0,0,4310,369,59,0,0,0,0,2254,3
13484,12808,1481,0,0,57,0,0,9398,0,519,0,0,0,0,0,3172,2
13485,11969,164,0,0,0,0,0,0,0,0,0,0,0,0,1828,838,8
13489,0,0,105,0,116,0,0,0,10497,300,0,0,0,0,0,1348,3
13491,11856,1122,0,0,0,0,0,0,0,388,0,0,0,0,0,529,0
13492,0,0,0,0,899,2634,0,6735,0,315,0,0,0,0,0,971,4
13495,10164,0,0,393,54,0,0,0,0,0,0,773,0,0,0,1208,6
13496,12170,292,140,0,131,0,0,5275,0,284,0,528,0,0,0,4085,2
13498,12541,1166,510,0,45,0,0,0,6764,275,100,0,0,0,0,7428,0
13504,9547,110,0,0,51,0,0,0,0,221,21,0,0,0,0,2010,0
13505,11763,1232,157,0,83,0,0,5081,0,431,21,393,0,0,0,4363,2
13508,12805,4765,486,0,69,0,0,0,6766,474,8,162,0,0,0,3069,0
13510,12479,5253,341,0,1354,0,7848,0,0,366,13,0,0,0,0,3322,5
13512,10667,0,0,0,0,0,0,0,0,351,28,630,0,0,0,2093,0
13513,0,2637,0,0,228,0,0,0,0,488,0,0,0,0,0,1894,4
13515,11003,1274,277,0,1213,0,9177,0,0,201,7,643,0,0,0,3472,5
13516,9662,736,0,0,14,0,0,0,0,288,15,357,0,0,0,925,0
13517,4246,0,0,0,295,0,0,0,0,237,0,0,0,0,0,784,4
13518,8743,190,0,0,0,0,0,0,0,319,25,773,0,0,0,1553,0
13519,0,0,0,0,54,2962,7323,0,0,306,0,0,0,0,0,836,4
13521,12792,1724,419,0,931,1680,5758,0,0,307,0,0,0,0,0,3225,5
13525,0,0,0,0,91,0,0,7648,2947,292,0,0,0,0,0,1974,4
13533,0,0,439,0,9,0,0,0,0,218,0,0,0,19004,0,985,1
13535,9907,0,0,0,30,0,0,0,0,219,14,0,0,0,0,2836,0
13537,10273,0,0,0,0,0,0,0,0,294,0,0,0,0,0,2814,0
