id,zhuhuichang,zhanting,room1,room2,haibaoqu,A,B,C,D,qiandao,fuwu,room3,room4,room5,room6,blank,label
12107,10158,3963,834,0,1362,0,7012,0,0,194,0,575,0,0,0,2613,4
12111,9973,0,0,0,319,0,6064,2361,0,228,8,0,0,0,0,3431,4
12119,0,398,1907,0,568,0,6559,0,0,388,0,0,0,0,0,2050,5
12121,9869,2805,1120,0,1224,0,0,5607,0,280,0,0,0,0,0,4538,0
12122,10179,3515,0,0,0,0,0,0,0,441,18,291,0,0,0,2189,1
12125,0,0,0,0,1061,6152,3737,0,0,436,0,0,0,0,0,1243,5
12128,8976,436,0,0,1068,9360,0,0,0,474,8,286,0,0,0,3022,1
12132,0,0,801,0,23,0,0,0,0,454,0,0,0,25636,0,903,3
12135,10375,2718,941,0,774,0,5638,1725,0,462,8,99,0,0,0,3700,4
12139,0,3191,0,0,779,0,0,2768,6201,393,0,0,0,0,0,1354,2
12141,9623,393,0,0,0,0,0,0,0,409,0,0,0,0,0,1653,1
12142,0,1470,0,0,14,0,0,0,0,270,0,0,0,0,0,2232,2
12145,0,1527,0,0,21,0,0,0,0,567,51,95,0,0,0,2821,2
12148,0,0,0,0,109,0,7813,0,0,378,0,0,0,0,0,1849,5
12149,0,3618,624,0,604,0,0,0,9205,303,65,0,0,0,0,2068,2
12153,0,2620,0,0,0,0,0,0,0,396,0,0,0,0,0,158,2
12156,10131,3085,719,0,397,0,5405,0,0,313,17,0,0,0,0,3902,4
12157,0,4828,681,0,507,2315,0,0,0,185,0,0,0,0,0,5841,2
12158,6821,0,0,0,7,0,0,0,0,254,0,0,0,0,0,3217,1
12160,8174,216,0,0,0,0,0,0,0,290,14,566,0,0,0,1780,1
12165,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,118,2
12169,10022,0,0,0,0,0,0,0,0,7,7,0,0,0,3209,882,8
12171,0,1784,0,0,814,0,0,0,0,323,0,0,0,0,0,480,2
12172,0,754,0,0,0,0,0,0,0,466,0,0,0,0,0,2043,2
12176,10146,0,0,0,372,0,0,0,0,366,0,0,0,0,0,1973,1
12177,10690,0,0,7619,102,0,0,8739,0,0,7,0,0,0,0,2636,6
12179,0,2323,0,0,81,2983,7795,0,0,164,0,0,0,0,0,1757,5
12181,9515,0,0,0,37,0,0,0,0,331,15,0,0,0,0,1903,1
12182,1927,2257,0,0,659,0,0,0,0,402,14,0,0,0,0,947,2
12183,8690,486,1090,0,1276,0,7495,0,0,375,21,0,0,0,0,5563,4
12185,0,0,494,0,0,0,0,0,0,469,0,0,0,19986,0,606,3
12186,9632,4381,420,0,527,2801,0,0,0,486,0,399,0,0,0,2287,1
12188,7756,539,0,0,52,0,0,0,0,224,0,325,0,0,0,1197,1
12192,0,0,481,0,0,0,0,0,0,318,35,513,0,19090,0,1032,3
12193,11044,1104,1229,0,708,1499,0,6377,0,480,0,591,0,0,0,2855,0
12194,9836,0,0,0,86,0,0,0,0,174,0,0,0,0,0,1762,1
12195,8697,4422,0,0,7,0,0,0,0,400,9,0,0,0,0,1724,1
12196,9796,5549,809,0,45,0,4465,0,0,240,0,0,0,0,0,3882,4
12197,0,1465,0,0,0,0,0,0,0,397,16,86,0,0,0,2875,2
12198,0,3258,0,0,712,0,0,4067,0,219,0,99,0,0,0,1536,2
12202,0,0,0,0,564,0,0,0,0,321,0,0,0,0,0,1721,2
12203,0,1837,1219,0,44,0,0,0,0,323,17,0,12366,0,0,1427,7
12205,0,2532,0,0,44,0,0,0,8019,444,14,0,0,0,0,1690,2
12206,0,0,0,0,73,0,0,0,0,0,0,0,0,0,6797,16449,8
12211,0,565,533,0,58,0,0,0,0,258,29,455,0,19004,0,1605,3
12212,10184,195,0,0,280,3989,5740,0,0,444,0,0,0,0,0,3144,4
12218,10026,2363,585,0,405,0,5575,0,0,297,0,0,0,0,0,5986,4
12219,10165,0,0,0,91,0,0,0,0,381,9,0,0,0,0,1936,1
12222,9757,3399,911,0,164,0,0,0,8320,537,17,559,0,0,0,3792,1
12223,0,0,0,0,985,0,0,10133,0,483,0,0,0,0,0,466,2
12224,9711,0,0,0,0,0,0,0,0,288,0,338,0,0,0,2723,1
12227,0,1423,0,0,1504,0,0,0,0,249,95,0,0,0,0,559,2
12228,9513,206,0,0,94,0,8273,0,0,265,0,454,0,0,0,4362,4
12229,9760,3262,1238,0,52,0,6323,0,0,258,7,488,0,0,0,4394,4
12236,5104,1956,0,0,722,0,0,0,0,305,0,0,0,0,0,2075,1
12237,0,4984,401,0,1388,0,0,0,5057,353,0,0,0,0,0,2863,2
12240,9455,0,0,0,473,0,0,0,0,286,0,0,0,0,0,1505,1
12241,9912,0,0,0,36,0,0,0,0,231,8,0,0,0,0,2004,1
12249,0,2723,0,0,0,0,0,0,0,445,58,0,0,0,0,328,2
12250,0,1238,0,0,568,0,0,2784,6827,270,141,0,0,0,0,1188,2
12252,10787,2304,1047,0,1126,0,5630,0,0,280,7,0,0,0,0,4913,4
12254,0,3413,0,0,742,0,0,8806,0,350,0,161,0,0,0,1500,2
12256,0,1800,0,0,1807,0,0,0,0,248,0,0,0,0,0,802,2
12257,9508,1611,1709,0,575,0,3851,0,0,393,0,0,0,0,0,5600,4
12258,0,1110,0,0,577,2461,7015,0,0,285,0,0,0,0,0,3131,5
12259,0,2034,0,0,1531,2835,7621,0,0,259,0,112,0,0,0,2482,5
12260,10412,0,638,9539,798,0,0,5596,0,0,0,510,0,0,0,2377,6
12263,0,0,2175,0,58,0,5172,0,0,227,0,0,0,0,0,2206,5
12269,10019,951,0,0,0,0,0,0,0,362,38,0,0,0,0,1378,1
12273,9403,1943,0,0,83,2220,6040,0,0,375,0,0,0,0,0,4859,4
12276,9410,2352,0,0,676,2160,6264,0,0,269,0,0,0,0,0,3159,4
12277,0,235,731,0,0,0,0,0,0,234,0,0,0,24626,0,1534,3
12279,0,1635,0,0,17,0,0,0,0,428,0,0,0,0,0,1316,2
12286,0,2642,0,0,0,0,0,0,0,295,0,0,0,0,0,146,2
12287,10643,3435,0,0,630,0,0,7875,0,262,93,0,0,0,0,3086,0
12292,9513,1989,1118,0,864,0,0,6570,0,263,25,0,0,0,0,5471,0
12293,10607,219,624,6209,123,0,0,0,9169,0,0,461,0,0,0,2688,6
12296,0,3339,0,0,468,4100,5412,0,0,183,0,0,0,0,0,2233,5
12297,0,2452,927,0,101,0,0,1531,6672,394,0,0,0,0,0,3584,2
12299,0,3549,0,0,0,0,0,0,0,381,137,0,0,0,0,316,2
12301,9196,0,0,6087,141,4616,6116,0,0,0,0,0,0,0,0,4377,6
12302,0,0,0,0,40,0,0,0,0,312,0,0,0,0,0,648,2
12305,8766,737,0,0,0,0,0,0,0,416,0,0,0,0,0,2207,1
12307,0,2531,1208,0,2164,0,0,4157,0,382,0,0,0,0,0,3907,2
12310,0,0,0,0,764,0,0,0,0,215,0,0,0,0,0,865,2
12311,10219,0,1087,6554,639,0,0,7616,0,0,0,0,0,0,0,2479,6
12312,10785,0,1168,9345,533,0,6274,0,0,0,0,311,0,0,0,2164,6
12313,0,2376,0,0,134,0,0,0,0,435,0,0,0,0,0,1983,2
12316,0,603,0,0,284,0,0,0,0,446,159,0,0,0,0,1861,2
12320,7456,0,0,6445,533,2984,5747,0,0,0,0,0,0,0,0,2196,6
12322,0,0,557,0,952,2077,0,7204,0,508,0,0,0,0,0,2171,2
12323,0,0,389,0,0,0,0,0,0,412,0,0,0,19650,0,700,3
12324,10033,630,0,0,0,0,0,0,0,259,0,464,0,0,0,1752,1
12325,10294,2600,0,0,44,0,0,4836,0,280,28,0,0,0,0,5445,0
12326,10532,4420,800,0,279,0,0,5225,0,333,15,0,0,0,0,3317,0
12327,0,3736,0,0,669,0,0,2944,6582,222,0,0,0,0,0,1487,2
12328,9051,1628,0,0,0,0,0,0,0,227,21,0,0,0,0,1223,1
12331,0,0,0,0,588,2573,6210,0,0,346,0,0,0,0,0,1067,5
12332,9640,3875,719,0,942,0,7400,0,0,219,15,0,0,0,0,3529,4
12337,9399,408,0,0,188,2244,6624,0,0,355,17,0,0,0,0,4885,4
12338,10193,2829,1122,0,611,1774,5436,0,0,303,105,152,0,0,0,2270,4
12339,0,0,973,0,0,0,0,0,0,335,0,0,0,25502,0,904,3
12341,0,2930,0,0,0,0,0,0,0,252,0,50,0,0,0,237,2
12342,0,1528,0,0,0,0,0,0,0,371,64,0,0,0,0,2456,2
12343,0,3200,0,0,0,0,0,0,0,366,13,56,0,0,0,584,2
12347,0,0,0,0,1247,0,0,0,0,195,0,0,0,0,0,176,2
12349,0,3406,0,0,0,0,0,0,0,194,0,0,0,0,0,152,2
12355,10416,262,2102,0,756,0,3873,0,0,235,0,125,0,0,0,2677,4
12357,8936,290,0,0,973,0,0,0,0,413,21,282,0,0,0,2070,1
12359,0,2570,0,0,0,0,0,0,0,388,0,0,0,0,0,233,2
12366,0,2111,0,0,828,0,0,0,0,356,0,0,0,0,0,387,2
12372,10539,305,0,0,0,0,0,0,0,186,0,568,0,0,0,2097,1
12374,0,1200,427,0,0,0,0,0,0,271,0,0,0,20456,0,681,3
12375,6189,4618,561,0,252,3004,5776,0,0,311,0,0,0,0,0,3436,4
12376,0,3632,2053,0,121,0,0,0,5595,322,22,0,0,0,0,2599,2
12380,0,0,0,0,1940,0,0,0,0,180,0,0,0,0,0,668,2
12382,0,1256,0,0,14,0,0,0,0,527,0,0,0,0,0,2589,2
12383,9845,0,0,0,105,0,0,8528,0,477,0,0,0,0,0,4971,0
12387,9595,1023,0,0,183,3863,5651,0,0,451,10,0,0,0,0,3542,4
12389,0,2892,0,0,0,0,0,0,0,291,0,156,0,0,0,229,2
12390,0,3474,0,0,684,0,8510,0,0,245,0,0,0,0,0,1522,5
12393,7282,0,0,0,982,0,0,0,0,426,0,183,0,0,0,1205,1
12396,9652,1817,0,0,0,0,0,0,0,333,15,0,0,0,0,1462,1
12398,9772,3634,503,0,498,0,6007,0,0,372,15,0,0,0,0,4830,4
12401,10343,627,0,0,70,0,5771,2440,0,348,16,0,0,0,0,3705,4
12402,0,975,0,0,49,0,0,0,10026,224,0,0,0,0,0,1809,2
12403,10051,0,0,0,152,2596,6141,0,0,416,17,0,0,0,0,3659,4
12404,9320,2189,0,0,94,2274,6557,0,0,377,0,0,0,0,0,2742,4
12405,9943,313,0,0,190,0,0,3055,6353,236,0,682,0,0,0,4965,1
12406,9888,3641,889,0,82,0,0,4766,0,387,24,0,0,0,0,4122,0
12407,9616,4274,845,0,776,1567,4617,0,0,275,120,0,0,0,0,2928,4
12408,10727,0,835,0,349,1792,5434,0,0,331,0,400,0,0,0,3621,4
12410,0,0,0,0,44,0,0,0,0,203,0,0,0,0,0,1631,2
12413,10234,0,0,0,0,0,0,0,0,224,0,522,0,0,0,1882,1
12415,0,1389,0,0,316,0,0,0,0,300,0,0,0,0,0,1814,2
12420,7832,4476,923,0,652,0,3980,0,0,252,0,316,0,0,0,3003,4
12422,9256,0,538,0,943,0,0,7467,0,398,8,0,0,0,0,3968,0
12425,10442,0,0,5557,131,3990,5624,0,0,0,22,0,0,0,0,3500,6
12426,0,0,0,0,13,0,0,0,0,7,0,0,0,0,10504,12656,8
12429,3067,2233,0,0,1533,0,0,0,0,305,0,0,0,0,0,1611,2
12432,4236,0,0,0,0,0,0,0,0,303,14,0,0,0,0,518,2
12434,9943,4405,0,0,0,0,0,0,0,418,7,0,0,0,0,2243,1
12436,9787,632,0,0,11,0,0,0,0,257,8,0,0,0,0,1929,1
12439,9984,0,0,0,1045,1524,0,2826,5893,182,0,0,0,0,0,3570,1
12440,0,1467,0,0,1491,0,0,0,0,247,0,0,0,0,0,204,2
12442,9855,0,0,4553,147,3022,0,0,8078,0,14,0,0,0,0,3518,6
12443,10254,3242,1298,0,533,0,0,5788,0,288,0,0,0,0,0,4111,0
12444,10534,0,0,0,0,0,0,0,0,381,9,0,0,0,0,1344,1
12445,10080,2963,0,0,1195,0,0,5606,0,400,16,0,0,0,0,4806,0
12446,0,0,0,0,36,0,0,0,0,246,0,0,0,0,0,1158,2
12449,10240,0,1175,6577,75,0,6455,1496,0,0,0,528,0,0,0,3329,6
12455,0,2134,0,0,723,0,0,0,0,165,0,0,0,0,0,1067,2
12456,0,2820,0,0,1299,2817,7397,0,0,352,0,0,0,0,0,1446,5
12457,3879,193,0,0,0,0,0,0,0,259,0,0,0,0,0,788,2
12458,0,2724,0,0,0,0,0,0,0,244,0,0,0,0,0,235,2
12459,9524,314,0,0,0,0,0,0,0,420,0,0,0,0,0,1642,1
12461,0,0,0,0,25,0,0,0,0,225,0,0,0,0,0,932,2
12463,10416,0,0,0,1018,0,0,0,0,415,0,0,0,0,0,2016,1
12468,0,2458,0,0,425,0,0,0,0,405,8,0,0,0,0,417,2
12469,0,3051,0,0,75,0,0,0,0,225,0,0,0,0,0,1046,2
12470,0,505,414,0,0,0,0,0,0,362,0,0,0,19672,0,838,3
12472,9485,490,0,0,702,5499,3374,0,0,293,15,0,0,0,0,3472,4
12473,9806,2395,0,0,1030,2319,6465,0,0,248,7,0,0,0,0,3067,4
12474,9620,665,0,0,0,0,0,0,0,277,0,0,0,0,0,1594,1
12478,0,3397,0,0,386,0,0,0,9894,172,0,0,0,0,0,1466,2
12480,10767,721,1121,0,74,0,0,6519,0,184,134,0,0,0,0,3930,0
12486,9536,2197,535,0,945,0,0,5435,0,326,0,0,0,0,0,3460,0
12488,0,2147,0,0,0,0,0,0,0,264,22,134,0,0,0,396,2
12489,0,3102,0,0,379,0,0,0,0,246,15,0,0,0,0,609,2
12492,6842,637,538,0,542,5877,2960,0,0,440,32,445,0,0,0,5720,4
12493,9959,752,0,0,216,0,0,7980,0,198,0,0,0,0,0,4371,0
12496,9952,2734,0,0,495,0,0,7989,0,260,16,438,0,0,0,3780,0
12498,7069,1322,794,0,912,0,0,0,6104,232,0,65,0,0,0,2494,1
12500,10175,4621,987,0,588,0,0,3390,0,309,24,640,0,0,0,4271,0
12501,1627,2520,723,0,969,0,0,0,6476,361,109,0,0,0,0,5976,2
12504,9317,543,0,0,476,0,0,0,0,308,9,453,0,0,0,2594,1
12509,10605,1946,1124,0,254,0,0,4669,0,346,0,286,0,0,0,4235,0
12513,10117,361,1246,0,101,0,4911,0,0,431,0,0,0,0,0,3885,4
12517,8933,1292,0,0,0,0,0,0,0,414,8,536,0,0,0,1780,1
12520,0,1732,0,0,215,0,0,0,0,378,0,0,0,0,0,2139,2
12521,0,3430,0,0,204,0,0,0,0,356,0,0,0,0,0,1236,2
12522,0,2015,0,0,0,0,0,0,0,334,0,0,0,0,0,1893,2
12523,9577,576,0,0,0,0,0,0,0,371,0,553,0,0,0,1950,1
12524,10641,737,0,0,0,0,0,0,0,318,16,0,0,0,0,1412,1
12527,10152,1046,0,0,213,2660,6748,0,0,187,0,0,0,0,0,4232,4
12528,9541,96,0,0,0,0,0,0,0,254,6,584,0,0,0,2536,1
12530,0,2367,0,0,0,0,0,0,0,324,0,0,0,0,0,577,2
12534,10063,331,0,0,19,0,0,0,0,473,23,404,0,0,0,1563,1
12535,0,2694,0,0,338,0,0,0,0,393,0,0,0,0,0,1258,2
12536,0,3423,0,0,42,0,0,0,0,425,0,0,0,0,0,1080,2
12539,0,0,0,0,7,0,0,0,0,480,0,0,0,0,0,3157,2
12543,9668,440,0,0,0,0,0,0,0,313,0,0,0,0,0,1507,1
12548,10169,1131,0,0,0,0,0,0,0,329,11,0,0,0,0,2348,1
12551,9456,78,1503,0,24,0,4957,0,0,216,20,762,0,0,0,5586,4
12553,0,1088,0,0,96,0,5566,2346,0,337,119,0,0,0,0,1804,5
12554,8244,0,0,0,1569,0,0,0,0,219,14,0,0,0,0,2144,1
12555,10300,0,650,7676,413,3647,0,4354,0,0,0,0,0,0,0,2574,6
12557,0,2855,0,0,0,0,0,0,0,189,16,0,0,0,0,219,2
12558,0,0,0,0,110,0,0,3213,7429,365,0,0,0,0,0,1699,2
12563,9116,1204,0,0,565,2221,5937,0,0,486,0,0,0,0,0,3819,4
12564,8499,16,0,0,0,0,0,0,0,182,131,447,0,0,0,3300,1
12568,7318,8649,565,0,124,1598,0,0,0,345,0,0,0,0,0,6480,1
12570,0,0,455,0,0,0,0,0,0,321,14,0,0,18850,0,1040,3
12571,6963,3301,893,0,118,0,5613,0,0,333,25,0,0,0,0,3729,4
12572,0,3295,0,0,618,0,0,0,0,196,0,0,0,0,0,419,2
12573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2740,40470,8
12574,9959,0,0,7495,119,0,8666,0,0,0,0,0,0,0,0,2851,6
12575,7775,3406,0,0,720,0,0,2680,5439,378,0,0,0,0,0,3670,1
12576,10295,1709,0,0,150,2771,6314,0,0,294,16,700,0,0,0,6030,4
12577,10653,2619,1214,0,671,0,5989,1797,0,331,0,327,0,0,0,3023,4
12579,0,2887,0,0,1061,0,0,0,0,434,0,0,0,0,0,320,2
12581,4951,917,0,0,15,0,0,0,0,313,16,537,0,0,0,1285,1
12582,7527,3075,0,0,1086,9088,0,0,0,263,0,0,0,0,0,4815,1
12583,9410,527,0,0,899,0,0,0,0,187,7,0,0,0,0,1480,1
12586,0,1010,858,0,0,0,0,0,0,459,14,0,0,25647,0,948,3
12589,0,0,2438,0,851,0,0,5534,0,254,0,0,0,0,0,837,2
12590,10319,865,0,0,0,0,0,0,0,298,16,706,0,0,0,921,1
12593,10851,72,0,0,0,0,0,0,0,266,0,0,0,0,0,1317,1
12595,8299,0,0,7367,171,0,0,0,9729,0,0,0,0,0,0,2722,6
12596,0,0,0,0,776,0,0,0,0,385,0,0,0,0,0,184,2
12601,10198,308,1346,0,137,0,5969,0,0,166,10,579,0,0,0,2996,4
12602,0,0,0,0,0,0,0,0,0,31729,0,0,0,0,1770,539,8
12603,9612,3713,1418,0,1132,1311,4519,0,0,542,8,0,0,0,0,3530,4
12604,7204,0,0,0,541,0,0,0,0,413,15,0,0,0,0,1760,1
12605,0,0,0,0,287,0,9646,0,0,341,0,0,0,0,0,2338,5
12611,9482,0,0,0,0,0,0,0,0,44,17,0,0,0,2006,1243,8
12612,10008,459,832,0,401,0,0,5646,0,236,9,600,0,0,0,4167,0
12615,10243,1006,0,0,447,2789,6453,0,0,342,0,342,0,0,0,2851,4
12617,0,2079,0,0,0,0,0,0,0,292,117,0,0,0,0,1691,2
12620,10703,3857,1170,0,123,0,5573,0,0,404,0,542,0,0,0,3029,4
12622,10159,654,0,0,755,0,7953,0,0,238,16,0,0,0,0,3020,4
12623,10349,0,1388,11427,489,2505,0,0,0,0,0,485,0,0,0,2777,6
12624,7884,1096,0,0,0,0,0,0,0,260,14,185,0,0,0,1459,1
12625,9777,0,0,0,0,0,0,0,0,223,23,0,0,0,0,1786,1
12626,0,0,0,0,1040,0,0,0,0,318,0,0,0,0,0,316,2
12629,8660,10315,591,0,2352,1204,0,0,0,432,0,0,0,0,0,2917,1
12630,10689,3133,569,0,170,2307,0,2015,0,241,0,0,0,0,0,6210,0
12635,0,2794,0,0,1422,2606,7043,0,0,397,118,0,0,0,0,2219,5
12638,0,3064,0,0,125,6489,3918,0,0,364,0,0,0,0,0,2205,5
12643,9538,375,0,0,0,0,0,0,0,525,7,0,0,0,0,1853,1
12644,10393,2396,483,0,434,0,0,7463,0,211,14,0,0,0,0,4367,0
12646,9829,0,0,0,0,0,0,0,0,268,32,0,0,0,0,1844,1
12650,0,0,0,0,0,0,0,0,0,359,0,0,0,28908,0,427,3
12652,0,1229,0,0,38,0,0,0,0,355,80,0,0,0,0,1771,2
12653,11641,0,0,0,8,0,0,0,8273,342,14,0,6913,0,0,2422,7
12654,0,3133,0,0,69,0,0,0,5661,455,0,0,0,0,0,3191,2
12655,9755,2242,0,0,497,2273,5490,0,0,254,8,0,0,0,0,4899,4
12658,0,1951,0,0,25,0,0,0,0,341,0,0,0,0,0,1583,2
12662,0,3757,595,0,53,0,5331,0,0,297,0,0,0,0,0,2366,5
12664,10752,807,510,11980,87,1777,2178,0,0,0,0,0,0,0,0,2866,6
12668,10561,1485,0,0,0,0,0,0,0,374,0,0,0,0,0,1075,1
12669,10734,127,0,0,0,0,0,0,0,306,19,606,0,0,0,725,1
12672,7863,1312,0,0,0,0,0,0,0,204,7,444,0,0,0,1021,1
12674,0,0,1055,0,19,0,0,0,0,341,0,0,0,25476,0,636,3
12678,10028,3872,1054,0,138,0,3725,0,0,262,0,443,0,0,0,3423,4
12679,9853,661,0,0,0,0,0,0,0,431,0,0,0,0,0,1789,1
12680,8399,318,0,0,18,0,0,0,0,461,40,585,0,0,0,2818,1
12682,0,1309,0,0,380,0,0,0,0,507,0,0,0,0,0,3057,2
12686,10681,0,0,8127,129,0,6059,2875,0,0,0,0,0,0,0,2740,6
12689,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,293,2
12693,9533,2857,1870,12800,112,0,0,0,0,0,0,732,0,0,0,2589,6
12696,0,2314,0,0,154,2485,5738,0,0,330,8,107,0,0,0,3672,5
12702,9013,0,0,0,205,0,4215,0,0,340,15,0,0,0,0,4522,4
12703,0,0,796,0,0,0,0,0,0,453,0,0,0,25951,0,1748,3
12704,9234,479,0,0,99,0,0,0,8028,202,0,516,0,0,0,3312,1
12707,0,0,0,0,473,0,0,0,0,395,0,0,0,0,0,1182,2
12708,0,927,0,0,18,0,0,0,9952,165,61,0,0,0,0,1109,2
12713,0,2609,0,0,603,0,0,0,0,306,0,0,0,0,0,276,2
12716,9886,0,0,0,473,0,6109,2399,0,329,25,0,0,0,0,6002,4
12718,0,874,0,0,1411,0,0,0,0,462,88,0,0,0,0,299,2
12719,5404,2784,0,0,1218,2358,6527,0,0,337,30,287,0,0,0,6766,4
12721,10390,3297,572,0,97,0,6302,1796,0,250,0,0,0,0,0,3473,4
12724,10319,533,0,4976,991,5042,5735,0,0,0,0,0,0,0,0,2269,6
12726,7817,0,0,11088,77,0,4457,0,3456,0,0,506,0,0,0,2363,6
12727,9868,4168,0,0,1413,0,4281,0,0,403,0,0,0,0,0,4892,4
12729,10911,1050,1584,0,453,0,0,7702,0,313,0,0,0,0,0,2769,0
12730,8233,735,0,0,0,0,0,0,0,412,0,756,0,0,0,1301,1
12733,0,3201,1146,0,57,0,0,0,4501,179,0,0,0,0,0,1913,2
12735,9693,2155,1213,0,150,0,0,4657,0,283,0,0,0,0,0,3825,0
12739,3458,2797,0,0,8,0,0,0,0,367,0,0,0,0,0,1782,2
12743,7661,0,0,0,333,0,0,0,9015,382,16,0,0,0,0,4364,1
12745,9961,2228,0,0,72,0,0,6666,0,419,25,0,0,0,0,3907,0
12748,9694,112,0,0,0,0,0,0,0,224,0,0,0,0,0,1951,1
12749,9989,360,705,0,727,0,0,6906,0,223,27,0,0,0,0,3677,0
12750,10423,1052,0,0,875,9150,0,0,0,423,15,0,0,0,0,5237,1
12751,0,3386,0,0,69,0,0,0,8922,373,0,0,0,0,0,3006,2
12752,9284,1387,868,0,985,0,6435,0,0,266,8,0,0,0,0,2960,4
12756,0,3713,1370,0,249,0,5221,0,0,451,0,0,0,0,0,2686,5
12758,7605,0,0,0,44,0,0,0,0,300,0,128,0,0,0,1426,1
12759,0,0,0,0,741,0,0,0,0,404,0,0,0,0,0,759,2
12760,10367,0,0,0,559,1765,4690,2599,0,466,0,364,0,0,0,2816,4
12761,11401,0,2278,0,118,1254,3933,0,0,252,0,0,0,0,0,4079,4
12764,9865,0,0,0,30,0,0,0,0,229,8,584,0,0,0,1424,1
12765,10723,3623,0,0,109,0,0,5541,0,183,0,0,0,0,0,3457,0
12766,9973,670,383,0,555,0,0,7071,0,305,0,0,0,0,0,3597,0
12767,9315,1436,0,0,0,0,0,0,0,179,16,0,0,0,0,1849,1
12769,0,2456,0,0,0,0,0,0,0,467,0,138,0,0,0,1392,2
12770,0,2550,0,0,0,0,0,0,0,152,0,0,0,0,0,743,2
12771,9375,0,0,0,455,0,0,0,0,455,16,0,0,0,0,1811,1
12775,9539,2339,704,0,1835,0,7376,0,0,384,0,88,0,0,0,3910,4
12776,9876,0,0,0,41,0,0,0,0,444,0,694,0,0,0,2411,1
12777,0,3468,1291,0,1216,0,0,2773,0,169,0,0,0,0,0,3471,2
12779,4600,285,0,0,0,0,0,0,0,400,0,0,0,0,0,1352,1
12780,0,2793,0,0,557,0,0,0,0,435,57,0,0,0,0,1176,2
12781,10453,0,0,0,112,2631,0,6589,0,356,0,0,0,0,0,3725,0
12784,0,2740,0,0,658,0,0,0,0,327,0,0,0,0,0,1103,2
12785,9196,1067,0,0,0,0,0,0,0,358,22,0,0,0,0,1581,1
12786,0,1728,0,0,30,0,0,0,0,525,16,0,0,0,0,2346,2
12787,0,0,439,0,0,0,0,0,0,319,0,0,0,20345,0,757,3
12796,0,1848,0,0,7,0,0,0,0,438,0,0,0,0,0,2787,2
12802,0,2309,0,0,269,895,3381,0,0,200,0,0,0,0,0,3286,5
12804,10468,109,0,0,655,0,0,8660,0,291,0,0,0,0,0,5302,0
12805,10179,118,0,0,0,0,0,0,0,0,0,0,0,0,2290,691,8
12807,0,2847,0,0,0,0,0,0,0,232,0,0,0,0,0,214,2
12809,9769,1793,1500,0,98,0,0,4921,0,356,0,218,0,0,0,4385,0
12810,10348,3785,0,0,796,0,7561,0,0,186,23,0,0,0,0,3622,4
12811,10718,2552,604,0,146,0,5510,1913,0,308,0,0,0,0,0,3959,4
12812,0,473,0,0,15,0,0,0,0,202,0,0,0,0,0,529,2
12813,9428,0,0,0,1017,0,0,0,0,242,0,469,0,0,0,1859,1
12815,10137,1910,0,0,109,0,0,2404,5958,291,0,0,0,0,0,4050,1
12818,0,0,1456,0,590,0,0,0,4664,314,0,0,0,0,0,2011,2
12820,10353,0,0,0,0,0,0,0,0,386,9,0,0,0,0,1899,1
12821,0,2794,821,0,655,1855,6860,0,0,295,0,0,0,0,0,2747,5
12823,10307,1288,0,0,811,0,0,8392,0,479,0,0,0,0,0,3173,0
12824,7295,36,802,0,854,0,0,0,6667,338,15,0,0,0,0,4101,1
12830,0,0,0,0,813,0,0,0,0,223,0,0,0,0,0,237,2
12831,0,0,0,0,188,0,0,0,0,398,0,0,0,0,0,1452,2
12832,9758,0,0,5840,1363,2850,5671,0,0,0,0,0,0,0,0,4550,6
12838,9383,2035,0,0,984,2423,5380,0,0,276,0,68,0,0,0,3949,4
12840,10189,11568,575,0,696,0,0,0,0,294,9,0,0,0,0,4323,1
12842,10294,272,0,0,18,0,0,0,0,248,9,0,0,0,0,1367,1
12843,9551,985,0,0,0,0,0,0,0,504,16,0,0,0,0,1777,1
12844,0,3828,640,0,770,0,6174,0,0,314,0,0,0,0,0,1488,5
12847,10276,0,0,0,142,0,0,9085,0,183,33,0,0,0,0,4475,0
12849,10150,0,0,0,165,0,6378,2885,0,360,0,0,0,0,0,4634,4
12850,10588,0,1891,8124,559,3158,0,0,0,0,0,0,0,0,0,2705,6
12851,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,845,2
12854,8396,2561,1027,10739,35,0,0,0,0,0,0,0,0,0,0,6510,6
12856,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1701,2468,8
12857,9962,341,0,0,0,0,0,0,0,142,17,356,0,0,0,3205,1
12863,10405,1788,0,0,1172,1796,5689,2633,0,227,9,0,0,0,0,5145,4
12864,10892,2072,0,0,982,2580,6758,0,0,215,17,0,0,0,0,3272,4
12866,10748,2924,1564,0,544,0,0,0,6620,338,0,814,0,0,0,3342,1
12867,0,3297,0,0,0,0,0,0,0,312,0,0,0,0,0,1236,2
12868,8665,49,0,0,0,0,0,0,0,223,7,0,0,0,0,1899,1
12869,0,0,0,0,72,0,0,0,10081,163,0,0,0,0,0,2724,2
12877,0,0,0,0,670,2894,7529,0,0,298,0,0,0,0,0,1053,5
12886,5725,3670,396,0,2344,0,2481,0,0,357,0,560,0,0,0,5596,1
